ID,TARGET
237,0.02687272802
238,0.0217250324786
240,0.0670861527324
243,0.00376966432668
245,0.136903315783
246,0.323522984982
247,0.00282449112274
248,0.00350474542938
249,0.0033188231755
250,0.229560121894
251,0.00206813053228
255,0.0578847043216
256,0.0263944622129
257,0.0679076015949
260,0.144555285573
261,0.00160458951723
263,0.223643809557
264,0.176568955183
267,0.0072513865307
268,0.0100973239169
272,0.00643700128421
274,0.0104168187827
275,0.002667858731
277,0.237415134907
278,0.400005638599
280,0.00395326968282
281,0.0160527639091
282,0.139833390713
283,0.0118354354054
284,0.15636895597
286,0.0150180207565
290,0.0335829816759
291,0.0349578410387
293,0.0274794492871
295,0.0632051378489
297,0.00136989285238
298,0.111675284803
300,0.00396799342707
304,0.00114116398618
305,0.00237332959659
308,0.0053160591051
309,0.00963238719851
310,0.00235444237478
312,0.0382933653891
313,0.172095552087
315,0.011568935588
317,0.0295565444976
318,0.0272075198591
321,0.00885677617043
323,0.0618059635162
325,0.00517515232787
326,0.00928844325244
327,0.0104521512985
328,0.0542754344642
329,0.0240085665137
330,0.00529836025089
331,0.0191131010652
334,0.0277261435986
335,0.013459129259
336,0.0570122301579
337,0.00138464954216
338,0.0196206942201
339,0.0104878647253
341,0.116116963327
343,0.0143686132506
346,0.00240215472877
348,0.00220834463835
350,0.0763916000724
351,0.00164839741774
352,0.0223004408181
357,0.0600591599941
358,0.0118354354054
360,0.00386543408968
361,0.0106951603666
364,0.0146781168878
365,0.0522624589503
366,0.0229012016207
367,0.014282216318
368,0.00554491346702
370,0.00260347500443
372,0.00126593490131
376,0.00164562661666
377,0.00402130931616
379,0.0178369060159
380,0.0109170787036
381,0.144231021404
385,0.013146054931
386,0.0481889843941
389,0.0460247434676
391,0.064447902143
392,0.00361462193541
393,0.0157400351018
395,0.0216603707522
396,0.0161219239235
397,0.00169384677429
398,0.0215134564787
399,0.0303485319018
400,0.00794398598373
401,0.00748691009358
403,0.00605161115527
405,0.051678545773
406,0.0169659331441
409,0.0044827144593
411,0.0115703428164
413,0.00178365164902
418,0.00516323000193
419,0.0176038872451
422,0.0223004408181
424,0.238745346665
425,0.0292845703661
427,0.0033188231755
430,0.0015106954379
431,0.010833256878
434,0.0125598730519
435,0.0322211757302
437,0.0601878352463
438,0.00215076911263
439,0.148560479283
442,0.0118354354054
446,0.0171791315079
450,0.0385463945568
451,0.0109477778897
452,0.00787742994726
454,0.00154851493426
455,0.00311574293301
463,0.0105248987675
464,0.00940531399101
465,0.00296473084018
467,0.154532417655
468,0.0261681564152
470,0.0130496667698
472,0.170895382762
473,0.0181246232241
475,0.00107508897781
476,0.00396868493408
479,0.0110738044605
481,0.00114656728692
483,0.0393958278
484,0.0256582871079
486,0.0365867912769
487,0.00289426138625
491,0.0197777431458
494,0.0094048967585
495,0.00294606317766
497,0.018022140488
498,0.00381552497856
499,0.0118354354054
503,0.0126461274922
504,0.0206110179424
505,0.00470214011148
506,0.00697856070474
507,0.0424838289618
508,0.0912597775459
509,0.0299811605364
510,0.0237877555192
511,0.0175564009696
512,0.0463157482445
516,0.00174305750988
518,0.0497068949044
519,0.00642003118992
520,0.00693401321769
521,0.00299104233272
522,0.00900376029313
524,0.103529177606
525,0.00444602966309
526,0.00227409787476
528,0.00838979426771
529,0.0255560576916
531,0.0759545564651
532,0.259783744812
534,0.0813258513808
536,0.155711710453
539,0.0739151835442
540,0.0267600826919
541,0.0033188231755
542,0.108703613281
545,0.0145240277052
546,0.00222353613935
552,0.0378314293921
556,0.00150439923164
557,0.0033188231755
559,0.0103220231831
562,0.0336238853633
563,0.0132464040071
565,0.0161636676639
569,0.00249002943747
570,0.0736767724156
574,0.0193209610879
575,0.0031254296191
585,0.0120714688674
589,0.00960339512676
590,0.0264205187559
592,0.0246069803834
593,0.0284188464284
594,0.00722810905427
595,0.0106737390161
597,0.00273814215325
601,0.00182304251939
603,0.0232364591211
604,0.00144021038432
605,0.0464932024479
607,0.0033188231755
608,0.0286245476454
610,0.0260007102042
612,0.033647608012
613,0.0476241521537
615,0.00145225552842
616,0.246279627085
617,0.0374873131514
619,0.0186407379806
620,0.156523138285
621,0.00232264096849
624,0.0229160208255
625,0.00412888312712
628,0.00358978658915
629,0.1827326864
630,0.035965602845
632,0.0553821772337
634,0.00128288625274
637,0.0113588804379
638,0.0139394598082
642,0.0273749791086
643,0.00322878081352
644,0.0733359232545
646,0.0019261140842
655,0.0183574501425
660,0.0210882164538
664,0.0222671944648
665,0.083054587245
666,0.00268851988949
670,0.0842906609178
671,0.229183167219
672,0.00838425476104
675,0.00321880728006
676,0.0446447469294
677,0.0152470748872
678,0.00432537822053
680,0.00283285020851
683,0.142074093223
684,0.0286418702453
685,0.0488685369492
691,0.00976962503046
693,0.0018813960487
696,0.00153572869021
698,0.0058295885101
699,0.00936576444656
700,0.00478391209617
703,0.00835686549544
704,0.0212021619081
705,0.00745473150164
707,0.202778086066
709,0.0730404406786
711,0.18902155757
713,0.00911792274565
716,0.00224325549789
719,0.0033188231755
721,0.00825033802539
722,0.00568208796903
723,0.0159996245056
724,0.00454695522785
727,0.00168504368048
728,0.0149380881339
729,0.00269371829927
733,0.00567438872531
736,0.0121514508501
739,0.0315834470093
742,0.247479006648
743,0.00887393392622
744,0.00701494049281
745,0.235873788595
747,0.00492553366348
749,0.0178790651262
750,0.0700520500541
751,0.0412657037377
752,0.00260967947543
755,0.00514263520017
756,0.00150838191621
762,0.0203024074435
763,0.0930480659008
764,0.0363911353052
765,0.0156625024974
766,0.010727786459
769,0.0440773963928
770,0.213436380029
773,0.0071226763539
774,0.055972982198
776,0.0199223402888
777,0.0154503034428
778,0.00764443026856
779,0.00816982239485
780,0.00233812164515
781,0.0168371926993
786,0.0363937839866
788,0.00427504908293
794,0.0140435807407
796,0.163260579109
801,0.17735466361
802,0.0263862852007
803,0.0140378773212
804,0.00230474141426
805,0.00817760825157
809,0.0404015555978
810,0.08265671134
817,0.0148338917643
819,0.0132447779179
821,0.00968345906585
824,0.210046485066
825,0.00268167559989
826,0.162158593535
830,0.00750023825094
831,0.0117802461609
832,0.0114461360499
833,0.010943829082
837,0.0150280408561
839,0.00131200021133
840,0.00132532219868
841,0.0426133871078
842,0.00605672970414
843,0.00414753751829
844,0.0701565742493
845,0.0164496265352
848,0.0101467492059
853,0.0501426160336
854,0.00139192398638
855,0.0021694295574
856,0.0163576342165
861,0.00300137209706
865,0.0139486454427
866,0.00146191846579
867,0.00948702171445
870,0.00261838827282
871,0.0322552546859
872,0.00687733897939
873,0.00946571212262
874,0.0337459109724
875,0.0122978202999
876,0.00187559635378
879,0.00972847081721
880,0.0033188231755
883,0.0154503034428
884,0.00470584817231
886,0.0194661933929
890,0.0033188231755
892,0.0283012222499
893,0.0844796821475
894,0.0232568141073
895,0.0214641951025
896,0.0297401286662
897,0.00388424401172
899,0.1636492908
900,0.00491412775591
901,0.00939894560724
902,0.240638270974
905,0.0115813519806
912,0.0553358569741
914,0.241280481219
915,0.0557274110615
917,0.0988510847092
918,0.00470214011148
919,0.0155907878652
921,0.00104215659667
922,0.00572813861072
923,0.00229600374587
926,0.0015106954379
929,0.00215921807103
930,0.00817281007767
931,0.0652750581503
937,0.00260177929886
938,0.00803012959659
939,0.0114903114736
941,0.0416556894779
946,0.00807475671172
947,0.024739837274
950,0.00363658438437
951,0.00271832896397
952,0.0259964577854
953,0.0146147217602
954,0.00144869391806
955,0.0122556053102
956,0.20006005466
957,0.043268635869
960,0.0478054769337
963,0.252172201872
966,0.0189042761922
969,0.0416652113199
971,0.00843722932041
972,0.00302202533931
975,0.0312716849148
980,0.00700611388311
982,0.145885318518
983,0.00181464164052
985,0.275894761086
987,0.0355427227914
988,0.00739540718496
991,0.0102246534079
992,0.00155288551468
995,0.147261321545
996,0.00272684544325
998,0.00279919081368
1001,0.191590800881
1002,0.00776741653681
1004,0.00886159576476
1005,0.0397594533861
1010,0.00220834463835
1011,0.00138546270318
1012,0.00233812164515
1013,0.0203177407384
1014,0.00825033802539
1015,0.044597607106
1016,0.0118354354054
1022,0.00129734689835
1023,0.0529472492635
1024,0.00227409787476
1025,0.0235582850873
1026,0.261605650187
1028,0.00422710925341
1029,0.00484888721257
1032,0.0818524956703
1034,0.0558372586966
1036,0.0117386085913
1037,0.00159995246213
1039,0.0557045079768
1042,0.00789604429156
1045,0.0158633440733
1046,0.0305019132793
1050,0.00900693051517
1052,0.021231520921
1055,0.010814233683
1057,0.00721522048116
1058,0.00240853475407
1060,0.0023410343565
1062,0.0104467915371
1063,0.0142901455984
1064,0.0281151197851
1065,0.0116937858984
1066,0.002911970485
1067,0.183928236365
1068,0.00431808363646
1070,0.11746378988
1072,0.0168064441532
1077,0.247106775641
1078,0.0118354354054
1079,0.00272921542637
1081,0.0455740354955
1082,0.197232887149
1093,0.0112880049273
1094,0.039588496089
1102,0.0113959964365
1103,0.0443201586604
1106,0.00465872185305
1107,0.241157919168
1112,0.0478054769337
1113,0.00218211929314
1114,0.0176638886333
1116,0.00421643489972
1118,0.0240123383701
1120,0.0260007102042
1121,0.0468390285969
1128,0.00463134236634
1130,0.0799742788076
1132,0.00804459489882
1135,0.00450943084434
1138,0.094912417233
1139,0.00550987990573
1141,0.0177355352789
1143,0.17791415751
1146,0.0641436427832
1148,0.0223004408181
1149,0.0173050165176
1151,0.0117508443072
1152,0.0281488392502
1153,0.0111198732629
1155,0.0240300837904
1157,0.00578407850116
1160,0.0341316945851
1161,0.00314311706461
1162,0.0282856933773
1164,0.0443201586604
1168,0.014696251601
1169,0.00426981132478
1174,0.201876834035
1176,0.0015640045749
1177,0.197654291987
1178,0.0173771306872
1180,0.0164564158767
1181,0.0269967410713
1182,0.0297478083521
1185,0.00968345906585
1190,0.0130632575601
1194,0.0030009469483
1196,0.0472263619304
1199,0.00650005601346
1200,0.0214613862336
1201,0.0101186791435
1202,0.0432151071727
1206,0.247903898358
1207,0.0160097330809
1208,0.00207771034911
1212,0.0141031807289
1216,0.0015106954379
1219,0.0223004408181
1221,0.0137201966718
1222,0.0033188231755
1225,0.0138476984575
1227,0.00941251404583
1230,0.00894388277084
1231,0.0121935419738
1232,0.00772083504125
1233,0.00369861721992
1234,0.0484045222402
1235,0.00808369088918
1236,0.129556059837
1237,0.00895537808537
1238,0.016146061942
1239,0.0162474662066
1240,0.0253784339875
1241,0.012168565765
1244,0.103805534542
1245,0.028088811785
1247,0.00789604429156
1250,0.0136755201966
1251,0.00198190845549
1257,0.0180725175887
1259,0.00224011880346
1266,0.112409353256
1267,0.229723542929
1268,0.00473592383787
1270,0.231046378613
1272,0.00929965265095
1273,0.119374707341
1276,0.0673527866602
1278,0.00129734689835
1279,0.0483187884092
1283,0.0139997750521
1284,0.00904866866767
1286,0.00259445281699
1289,0.0319097302854
1290,0.00140187807847
1292,0.0128130447119
1293,0.035965602845
1294,0.107460431755
1296,0.0713169798255
1298,0.0094048967585
1299,0.129962429404
1301,0.0015106954379
1304,0.020643087104
1306,0.00999989546835
1308,0.0797868967056
1310,0.0314919091761
1311,0.00527535751462
1312,0.0453584454954
1315,0.00260177929886
1318,0.0762458145618
1319,0.00358108524233
1320,0.00247717904858
1323,0.00330438627861
1324,0.0103584202006
1325,0.0338557213545
1326,0.00608651293442
1329,0.224196314812
1331,0.11858677119
1332,0.00965495314449
1335,0.00353098195046
1336,0.203928247094
1338,0.0680573135614
1340,0.110890053213
1342,0.0033188231755
1345,0.00777221750468
1347,0.00281434273347
1349,0.00895981024951
1350,0.00458474550396
1351,0.00518114538863
1354,0.0055345161818
1355,0.0142029840499
1356,0.00866961106658
1359,0.0383802875876
1361,0.254126131535
1362,0.241138368845
1363,0.145857036114
1365,0.00911682005972
1366,0.0311171934009
1367,0.0180778149515
1368,0.00363658438437
1369,0.00200026785024
1370,0.0268959514797
1371,0.0417787581682
1372,0.110578916967
1374,0.00316606182605
1375,0.103738561273
1376,0.065294303
1379,0.053268622607
1380,0.00582851329818
1383,0.0223004408181
1387,0.0601711682975
1388,0.0337394364178
1389,0.0041124029085
1390,0.0827266797423
1394,0.0316431000829
1396,0.169750794768
1397,0.0521292239428
1399,0.018874052912
1400,0.0185240842402
1402,0.102985329926
1403,0.00632753968239
1404,0.11441116035
1405,0.02429125458
1407,0.0116383126006
1409,0.00777269247919
1413,0.00233187130652
1415,0.0573877431452
1416,0.0249069500715
1418,0.00298328557983
1422,0.00216635968536
1423,0.00178686901927
1425,0.00463825603947
1428,0.00976128410548
1429,0.00627245521173
1430,0.0223004408181
1431,0.0856438204646
1432,0.00409914460033
1434,0.0015106954379
1435,0.00223236042075
1436,0.26269569993
1438,0.0023989835754
1443,0.0945948734879
1445,0.0149880088866
1446,0.0699873268604
1453,0.00826405547559
1456,0.0259626917541
1458,0.0249740127474
1459,0.00380378612317
1460,0.0224462840706
1461,0.0719720423222
1462,0.205410823226
1463,0.012450164184
1466,0.177005931735
1467,0.00895249657333
1469,0.0813435912132
1470,0.00119538221043
1471,0.14850383997
1473,0.00330788712017
1476,0.00462441472337
1477,0.0162879247218
1481,0.0223004408181
1482,0.0276994500309
1485,0.0888635367155
1486,0.206718817353
1490,0.0478463433683
1491,0.144555285573
1493,0.00270212697797
1494,0.0846998021007
1500,0.00517624942586
1504,0.0165034066886
1506,0.00739433243871
1509,0.0162942893803
1512,0.0319710597396
1514,0.0228438135237
1518,0.0112975612283
1520,0.00304758735001
1522,0.162985399365
1525,0.14309681952
1526,0.0453532598913
1529,0.199608176947
1530,0.023600416258
1532,0.0033188231755
1533,0.0949732065201
1537,0.0197777431458
1542,0.0425264239311
1544,0.0451351366937
1545,0.261200994253
1546,0.145857036114
1549,0.0646557658911
1551,0.00227440497838
1552,0.00246699596755
1555,0.024990523234
1556,0.00225716643035
1558,0.192421540618
1560,0.00791707541794
1561,0.0579505413771
1562,0.00771791255102
1563,0.00168504368048
1566,0.00174354796764
1568,0.0225560031831
1570,0.00783452950418
1575,0.1239124313
1577,0.0132819470018
1579,0.00388420908712
1581,0.0116001768038
1582,0.0601977258921
1585,0.0378427244723
1586,0.00588077027351
1587,0.00166868360247
1593,0.0266936253756
1597,0.0703099295497
1599,0.0113395191729
1608,0.00283195450902
1609,0.0223004408181
1612,0.0286418702453
1615,0.00224325549789
1616,0.025466484949
1618,0.0300144236535
1619,0.0033188231755
1624,0.00873020663857
1625,0.0863827168941
1627,0.0115616535768
1628,0.178658008575
1635,0.00230837892741
1636,0.0566474199295
1637,0.0133729977533
1640,0.0106770470738
1642,0.0115523058921
1645,0.0139486454427
1647,0.0146168097854
1648,0.193398162723
1650,0.00444454839453
1651,0.119673788548
1653,0.0113920969889
1654,0.00273954612203
1655,0.00820701848716
1656,0.0402443893254
1657,0.0926484838128
1659,0.1348824054
1661,0.0754219442606
1662,0.0121261831373
1663,0.0911620110273
1664,0.0424063168466
1671,0.00972847081721
1673,0.0223004408181
1674,0.0189532469958
1678,0.00579995242879
1680,0.0281628016382
1682,0.0110273323953
1687,0.00209411443211
1689,0.00220834463835
1690,0.0119284130633
1691,0.0161659494042
1692,0.0310976859182
1696,0.0109935253859
1701,0.0310403108597
1702,0.0454392656684
1705,0.00577551545575
1707,0.0286861192435
1711,0.0239429343492
1714,0.0689605548978
1715,0.145722419024
1716,0.0234372150153
1717,0.00328869861551
1719,0.00289296125993
1723,0.00222020200454
1725,0.000915990327485
1726,0.343850642443
1728,0.0015106954379
1730,0.00728818727657
1731,0.00412722863257
1736,0.00782976765186
1742,0.250740617514
1745,0.0650211796165
1747,0.151484414935
1749,0.0326101891696
1750,0.0539911799133
1751,0.00485127652064
1752,0.0716572552919
1753,0.110745072365
1754,0.0151321217418
1758,0.211892515421
1759,0.00646843062714
1760,0.00415153754875
1761,0.00895249657333
1763,0.034982688725
1765,0.110319122672
1767,0.0639607682824
1768,0.00356343830936
1769,0.00553341954947
1774,0.0299372226
1775,0.0891122072935
1776,0.0015106954379
1777,0.0154503034428
1779,0.0417945496738
1780,0.00149159389548
1783,0.00526707433164
1784,0.00362246506847
1785,0.00862350128591
1789,0.00981012266129
1790,0.0757465586066
1792,0.0118299201131
1793,0.0388925783336
1795,0.0101514821872
1796,0.00454246858135
1798,0.0459988117218
1802,0.00734006380662
1803,0.0438382923603
1805,0.00234475708567
1806,0.0556090250611
1809,0.00990370102227
1810,0.00140193279367
1812,0.0163968410343
1813,0.0439373068511
1814,0.0788261145353
1815,0.0346416272223
1817,0.0508319586515
1818,0.0112054655328
1819,0.0147821642458
1820,0.0103552527726
1821,0.116867892444
1823,0.0430464632809
1826,0.0187705438584
1827,0.00956189632416
1829,0.19768191874
1831,0.00423912052065
1833,0.0237518716604
1834,0.0128680169582
1837,0.0397822074592
1838,0.00231530237943
1839,0.003691656515
1840,0.0305918194354
1841,0.0243401527405
1842,0.0123295309022
1844,0.00427872873843
1845,0.0155613310635
1846,0.00136466266122
1847,0.00186569313519
1850,0.00207886355929
1851,0.0364393293858
1852,0.00159669341519
1860,0.0550202466547
1862,0.0590488277376
1864,0.137986779213
1865,0.0110019268468
1866,0.0232720095664
1867,0.0425890386105
1870,0.0364924073219
1871,0.0243156980723
1872,0.0132568487898
1873,0.00233812164515
1874,0.108853660524
1876,0.0448183566332
1878,0.0298331249505
1879,0.144972398877
1884,0.0206173043698
1885,0.00363658438437
1888,0.0274610556662
1893,0.00300957076252
1897,0.0452038496733
1901,0.00765671720728
1902,0.0070018786937
1903,0.00273101869971
1905,0.0479491986334
1907,0.00392355211079
1908,0.265248388052
1919,0.163956254721
1921,0.16798850894
1926,0.00968345906585
1928,0.00414417125285
1930,0.154532417655
1933,0.0311534870416
1934,0.0091256769374
1935,0.0595613904297
1939,0.209166139364
1940,0.00976128410548
1942,0.00626998301595
1943,0.0106098195538
1945,0.0089516043663
1946,0.0287822615355
1948,0.0314966626465
1949,0.0246011838317
1952,0.022955076769
1953,0.0138133782893
1955,0.0107832346112
1959,0.0349534898996
1963,0.00873020663857
1965,0.0201160721481
1967,0.00911792274565
1968,0.0248123724014
1969,0.00717466697097
1970,0.0710096433759
1973,0.00852506421506
1977,0.125424429774
1978,0.00504872808233
1979,0.00843973085284
1988,0.0136654386297
1991,0.0361614339054
1994,0.00116405647714
1996,0.00249795964919
1997,0.00308302976191
1998,0.00493907975033
2000,0.0649232938886
2002,0.00507906125858
2004,0.0198892634362
2007,0.0336831472814
2008,0.0128144202754
2010,0.00225716643035
2011,0.0296047199517
2012,0.197729036212
2015,0.00618419237435
2018,0.0011871374445
2019,0.00224325549789
2023,0.0252670701593
2024,0.0586448870599
2026,0.00968345906585
2028,0.00505458749831
2029,0.0118354354054
2031,0.00816982239485
2033,0.035965602845
2034,0.0426950976253
2037,0.138365507126
2038,0.00911792274565
2039,0.00564857339486
2040,0.0033188231755
2042,0.0115693388507
2045,0.0206620525569
2048,0.0168337039649
2049,0.0231067873538
2050,0.0249353367835
2057,0.0365611165762
2061,0.0242474693805
2063,0.0363149903715
2067,0.0155471581966
2069,0.0226650219411
2070,0.012450164184
2072,0.253071933985
2073,0.0603447109461
2075,0.00904429145157
2076,0.123985573649
2081,0.0232527628541
2082,0.0998299643397
2084,0.0175177548081
2085,0.0705815702677
2086,0.0281488392502
2088,0.0102410884574
2092,0.121547520161
2093,0.00498066004366
2094,0.00217012432404
2096,0.0593224428594
2102,0.0130868554115
2103,0.119404397905
2104,0.0504231452942
2108,0.116689562798
2109,0.00769916223362
2111,0.0429561696947
2113,0.0255530532449
2116,0.0586903952062
2117,0.0395799130201
2118,0.0251977965236
2119,0.0125367715955
2120,0.00254318467341
2121,0.0117609333247
2124,0.0480630844831
2125,0.0205406155437
2126,0.00479699950665
2127,0.206038355827
2131,0.0015106954379
2133,0.0573414154351
2134,0.0393083840609
2136,0.00955631118268
2137,0.0834639295936
2139,0.023600416258
2144,0.00213393429294
2145,0.0191978663206
2146,0.0674795359373
2149,0.043100412935
2150,0.00105433783028
2151,0.0192271769047
2152,0.0139348981902
2153,0.00257545011118
2157,0.0874594151974
2158,0.0140436412767
2159,0.00813769549131
2161,0.0033188231755
2163,0.00288398656994
2166,0.0228814054281
2169,0.0127371689305
2171,0.0884417518973
2177,0.0087927216664
2179,0.0622782185674
2182,0.00208360725082
2184,0.167203381658
2185,0.0381360799074
2186,0.00379800307564
2187,0.0941075384617
2188,0.0199377350509
2189,0.00275738909841
2190,0.144815400243
2194,0.00451585929841
2195,0.010317357257
2196,0.0184156317264
2198,0.144222348928
2199,0.0236309356987
2200,0.00254595372826
2201,0.00482608610764
2203,0.0605307295918
2208,0.0112888244912
2209,0.0164712108672
2210,0.0120590664446
2211,0.0031838726718
2213,0.0164025239646
2214,0.00126637681387
2215,0.226162433624
2216,0.00188723427709
2218,0.00429167272523
2222,0.0407717935741
2224,0.00177031056955
2229,0.0024762682151
2230,0.00513877999038
2234,0.0346605367959
2235,0.0133070414886
2237,0.0076730530709
2239,0.00317082111724
2241,0.00439815595746
2242,0.00470214011148
2243,0.00638402113691
2244,0.00222353613935
2245,0.00143028609455
2248,0.0451680533588
2251,0.00586893735453
2253,0.178559303284
2254,0.00573585368693
2257,0.00269290502183
2261,0.0432778857648
2262,0.0117914527655
2266,0.00603344524279
2269,0.00272785825655
2275,0.0110693993047
2278,0.00895158667117
2279,0.00520145893097
2283,0.0077240136452
2284,0.0453459136188
2285,0.0010948687559
2286,0.00285221403465
2287,0.181236758828
2289,0.109873250127
2290,0.0939337536693
2291,0.0281488392502
2293,0.0104447752237
2300,0.0480793118477
2301,0.0051377560012
2302,0.0342622213066
2303,0.00680320989341
2304,0.00261538126506
2305,0.0719442516565
2306,0.035965602845
2307,0.0286418702453
2308,0.133031725883
2311,0.0334455035627
2313,0.0538001060486
2315,0.00155710906256
2316,0.0139486454427
2318,0.236493557692
2322,0.00690415874124
2323,0.0096341073513
2325,0.0508965551853
2327,0.0192718096077
2328,0.0766752958298
2329,0.0530096068978
2330,0.0136634586379
2332,0.0031838726718
2333,0.00369344954379
2334,0.0282918028533
2337,0.021083207801
2338,0.0770327299833
2341,0.111569769681
2344,0.0281151197851
2345,0.00374987139367
2347,0.00927090737969
2348,0.0183792449534
2349,0.00293269194663
2350,0.00566015252843
2351,0.0428170934319
2358,0.0418774820864
2359,0.0860847681761
2361,0.0173335913569
2363,0.00596381817013
2364,0.00377945275977
2366,0.259171634912
2369,0.0033188231755
2370,0.0983595252037
2373,0.0840675905347
2375,0.00462763989344
2377,0.0247296281159
2384,0.0443201586604
2385,0.0124033186585
2386,0.0525236874819
2387,0.00168504368048
2388,0.0797773450613
2392,0.0340123549104
2393,0.0126461274922
2394,0.0223004408181
2395,0.0332788936794
2396,0.0214759074152
2397,0.0584646835923
2400,0.0223004408181
2401,0.0168118271977
2403,0.0298616439104
2407,0.174783244729
2408,0.043662738055
2410,0.00968345906585
2414,0.16974017024
2416,0.257018953562
2421,0.00224011880346
2422,0.0281151197851
2423,0.0429631397128
2425,0.036099717021
2430,0.0134084830061
2433,0.00558869773522
2434,0.0315488986671
2437,0.0311256777495
2438,0.00924258399755
2439,0.0286536440253
2440,0.0578670464456
2442,0.0161719731987
2444,0.0120693426579
2449,0.0133658461273
2456,0.0161203742027
2458,0.0243626795709
2462,0.015231911093
2463,0.00499901035801
2464,0.00216661533341
2465,0.00459328340366
2466,0.00451496150345
2470,0.130040436983
2476,0.00598635943606
2478,0.0468390285969
2482,0.222514688969
2483,0.00613643694669
2484,0.145722419024
2487,0.0013766878983
2488,0.0232720095664
2493,0.0117013221607
2494,0.00230586994439
2495,0.0367729626596
2499,0.0193726047873
2501,0.252743154764
2503,0.0147392190993
2504,0.00763889076188
2507,0.0117321601138
2509,0.0205397605896
2511,0.0171332787722
2512,0.0741675272584
2515,0.00857741292566
2516,0.00715780211613
2517,0.00716773420572
2521,0.192141607404
2525,0.00226846686564
2527,0.101190857589
2528,0.0102521860972
2529,0.0128250895068
2530,0.00305843446404
2531,0.119335234165
2533,0.00555459037423
2537,0.0154503034428
2538,0.0162907429039
2539,0.0268588047475
2541,0.0140246385708
2542,0.109873250127
2543,0.00259643304162
2544,0.00141023029573
2545,0.00689366133884
2546,0.00422711903229
2548,0.035965602845
2549,0.00553197646514
2555,0.00283162482083
2556,0.00891557522118
2558,0.0457504317164
2561,0.141220524907
2563,0.145141541958
2566,0.0053239595145
2567,0.102730587125
2572,0.00261851027608
2573,0.0171269904822
2574,0.0101118227467
2578,0.00720131117851
2580,0.0310232881457
2581,0.0206283964217
2582,0.00363658438437
2586,0.0430358685553
2588,0.00517850928009
2589,0.0490594655275
2591,0.0075323083438
2594,0.0349225401878
2595,0.034024592489
2596,0.0974937975407
2597,0.00449358439073
2599,0.00555747468024
2600,0.00976128410548
2601,0.029721736908
2611,0.00495478929952
2613,0.00582851329818
2614,0.00530878687277
2615,0.0252442136407
2616,0.20935331285
2617,0.04399696365
2618,0.00751897366717
2619,0.0261209569871
2626,0.00754032982513
2630,0.185405835509
2632,0.00140354258474
2636,0.00647757854313
2639,0.0313374400139
2642,0.00129734689835
2644,0.237247079611
2647,0.0106656504795
2648,0.25344184041
2649,0.0636157914996
2651,0.0121485386044
2652,0.0770523771644
2656,0.210270568728
2658,0.0420923009515
2664,0.00323217874393
2667,0.0910165086389
2669,0.148472100496
2670,0.0033188231755
2671,0.220662236214
2672,0.210053056479
2673,0.00233812164515
2678,0.0103055229411
2679,0.030143097043
2682,0.0057264608331
2684,0.00524881808087
2685,0.0397822074592
2687,0.0044268979691
2689,0.0014700985048
2700,0.012139968574
2701,0.00942811369896
2702,0.0355463176966
2704,0.0444056279957
2707,0.0083465538919
2710,0.0180019233376
2713,0.0281488392502
2715,0.0641563683748
2716,0.0519814491272
2724,0.00437688920647
2726,0.0782954320312
2727,0.0130183883011
2728,0.0108730057254
2730,0.00291171018034
2731,0.0424119010568
